 0.09474382   0.21212660  1
-0.11396536   0.21396591  1
-0.02921107   0.25083006  1
-0.04124076   0.25936799  1
 0.24124162   0.12721103  1
 0.15924361   0.23373769  1
 0.15724778   0.24714511  1
 0.02390676   0.30208580  1
 0.23203215   0.21026721  1
 0.10436996   0.30591836  1
 0.23510750   0.23629552  1
 0.17952332   0.29277726  1
 0.34132391   0.09211532  1
 0.35545638   0.07669529  1
 0.32727643   0.18047095  1
 0.38189079   0.03861769  1
 0.28976597   0.26687812  1
 0.26896160   0.30151004  1
 0.40380004  -0.09197084  1
 0.41672009  -0.07953615  1
 0.37611241  -0.21724106  1
 0.03194861  -0.44329465  1
 0.28942937  -0.35048853  1
 0.46399681  -0.02456211  1
 0.18574097  -0.43690440  1
 0.48415829  -0.02586127  1
 0.41358973  -0.27187964  1
 0.32209808  -0.38901008  1
-0.15234755  -0.49210904  1
 0.38682500  -0.35532609  1
 0.37177316  -0.38521179  1
 0.16257008  -0.52066460  1
 0.25858524  -0.49170687  1
-0.27708818  -0.49314246  1
 0.27114587  -0.50791407  1
 0.24055340  -0.53419504  1
-0.01949791  -0.59564056  1
-0.06269164  -0.60280944  1
-0.60902216  -0.09352620  1
-0.53669219  -0.32274816  1
-0.40968833  -0.48694368  1
-0.09274741  -0.63977688  1
-0.62897674  -0.18832612  1
-0.29512624  -0.59778336  1
-0.19178969  -0.64902327  1
-0.67528141   0.12563285  1
-0.68908177  -0.10456134  1
-0.68467186   0.17655998  1
-0.71619030   0.03750631  1
-0.66335612   0.29813467  1
-0.71786599  -0.16848873  1
-0.70926252  -0.23593469  1
-0.60864430   0.45107997  1
-0.76767152  -0.00283790  1
-0.76854405   0.11949188  1
-0.73391459   0.28657000  1
-0.60527293   0.52001580  1
-0.65529937   0.47283965  1
-0.79924243   0.17502293  1
-0.64287171   0.52227236  1
-0.83836545  -0.00555240  1
-0.04417904   0.84733391  1
-0.75096746   0.41619412  1
-0.56944681   0.65600855  1
-0.03127349   0.87823124  1
-0.28841540   0.84079725  1
 0.71077561   0.55043698  1
-0.35826178   0.83552066  1
 0.42110809   0.81705677  1
 0.38209293   0.84710704  1
-0.03724967   0.93865512  1
 0.74789686   0.58497089  1
 0.58882231   0.75770225  1
 0.91499602   0.32108331  1
 0.95814582   0.20484304  1
 0.83856254  -0.52603506  1
 0.96942696  -0.24538007  1
 0.00000000   0.00000000  2
 0.00914307   0.00429357  2
 0.01910214  -0.00657494  2
 0.02963534  -0.00632615  2
 0.03855436  -0.01208503  2
 0.03784384   0.03344554  2
 0.05969568  -0.01046518  2
 0.07046776   0.00581241  2
 0.06981593  -0.04069007  2
 0.08226318  -0.03869409  2
 0.05071130  -0.08735791  2
 0.07338421  -0.08342924  2
 0.04561929  -0.11229986  2
 0.10377100  -0.08046563  2
 0.12261171  -0.07045798  2
 0.09539202  -0.11771663  2
 0.06047125  -0.14987665  2
 0.01447590  -0.17110592  2
-0.14859771  -0.10476913  2
 0.01783905  -0.19108832  2
 0.08767514  -0.18200338  2
 0.00910300  -0.21192580  2
 0.00016096  -0.22222216  2
-0.12592101  -0.19523827  2
 0.08022905  -0.22876366  2
-0.13536273  -0.21318052  2
-0.17185835  -0.19858817  2
-0.20529278  -0.17954119  2
-0.14504239  -0.24280557  2
-0.21401079  -0.20001738  2
-0.09736996  -0.28696072  2
-0.24401472  -0.19623464  2
-0.26658292  -0.18279135  2
-0.33326270  -0.00686170  2
-0.26140934  -0.22273820  2
-0.33037084   0.12586642  2
-0.24763848   0.26628291  2
-0.24396382  -0.28312767  2
-0.33875117   0.18049806  2
-0.29722762   0.25854205  2
-0.39889639   0.06426753  2
-0.38447034   0.15393397  2
-0.34674500   0.24443719  2
-0.35029648   0.25680069  2
-0.33178279   0.29572123  2
-0.44974201   0.06590674  2
 0.04171048   0.46277054  2
 0.07307711   0.46908944  2
-0.30897490   0.37364765  2
-0.39271822   0.30124310  2
 0.08957227   0.49704408  2
-0.13697017   0.49660876  2
 0.09959090   0.51572460  2
 0.03270574   0.53435357  2
 0.33768125   0.42835970  2
 0.38681713   0.39876620  2
 0.09069215   0.55833886  2
-0.03845927   0.57447164  2
-0.03841913   0.58459751  2
 0.53951184   0.25316955  2
 0.19835816   0.57268098  2
 0.43134361   0.43999753  2
 0.46286849   0.42185025  2
 0.59417284   0.22785371  2
 0.23000934   0.60416243  2
 0.65594480   0.02854615  2
 0.64985164  -0.14878607  2
 0.67279901  -0.07318456  2
 0.68683633  -0.00666680  2
 0.66270660  -0.21583958  2
 0.59654219  -0.37958714  2
 0.43555085   0.56976374  2
 0.01719873  -0.72706934  2
 0.47815184  -0.56132953  2
 0.67467687  -0.32176019  2
 0.59061846  -0.47443742  2
 0.26373603  -0.72095140  2
 0.40958568  -0.66119425  2
 0.77782697  -0.12545195  2
-0.53671758  -0.59051334  2
 0.19897967  -0.78319965  2
-0.33180631  -0.74788105  2
 0.27429246  -0.78154724  2
-0.64494097  -0.53566651  2
-0.29387987  -0.79596555  2
-0.49603204  -0.70080089  2
 0.09544230  -0.86342784  2
-0.79065918  -0.38357032  2
-0.72789697  -0.51018570  2
-0.88029235  -0.18239579  2
-0.43785958  -0.79669647  2
-0.57588606  -0.71642797  2
-0.76710581   0.52453220  2
-0.52232803  -0.78079089  2
-0.86768597  -0.38556676  2
-0.91110106   0.30119639  2
-0.96492024  -0.09613084  2
-0.95069845   0.23701589  2
-0.97938683  -0.14387996  2
-0.94278876   0.33339068  2
